SMILES,bbb
[C@H]12N(CC[C@](C1C)(C3=C(C2=O)C=CC(=C3)O)C)CC4CC4,1
C1=C(Cl)C=CC2=C1C3(N(CC(=O)N2C)C(C=C(O3)C)=O)C4=CC=CC=C4,1
C1=C(C=CC=C1C2(CCN(C)CC2)C(CC)=O)O,1
C1=CC=NC(=N1)N3CCN(CCCC[N]2C=C(Cl)C=N2)CC3,1
C5=C(C(CN1C2C4C(CC1)(C3=C(C2)C=CC(=C3)O)CCCC4)=O)C=CC=C5,1
C1=CC=CC2=C1C(C(N2C3=CC=CC=C3)=O)(CC4=CC=NC=C4)CC5=CC=NC=C5,1
[C@@H]14C(=C[C@H](NC(N(CC)CC)=O)CN1C)C2=CC=CC3=C2C(=C[NH]3)C4,1
C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCNC,1
C1=C(Cl)C=CC3=C1N(C2=CC=CC=C2)C(CCN3)=O,1
[C@]3(N(C1=CC=CC=C1)C(=O)CC)(C(=O)OC)[C@H](CN(CCC2=CC=CC=C2)CC3)C,1
[H+].C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCCN(CC(=O)C4=CC=C(Cl)C=C4)C.[Cl-],1
C1=C(C2=C(C(=C1)OC)CCCC2N(C)C)Cl,1
C3=C(C1=NC(C(=O)NC2=C1N=C(Cl)C=C2)O)C(=CC=C3)Cl,1
C1=CC(=CC2=C1C(C3=C(CC2)C=CC=N3)=C4CCN(C(OCC)=O)CC4)Cl,1
C1=C(Cl)C=CC2=C1C(=NC(O)C(N2C)=O)C3=CC=CC=C3Cl,1
[C@H]23C1=NN=C([N]1C[C@H]2CCC3)CCN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F,1
[C@@]123OC4=C(C(C1CN(CC2)C)CC(=O)N3)C=C(Cl)C=C4,1
C1=CC(=CC(=C1N(C(=O)CNC(=O)CN)C)C(=O)C2=CC=CC=C2Cl)Cl.O,1
C2=C(C(C1C(=CC(O1)=O)OC)O)C(=CC=C2)Cl,1
CCOC(=O)OC3(CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)OCCl,1
C1=C(Cl)C=CC2=C1C(=NC3=C(O2)C=CC=C3)N4CCN(CC4)C,1
C1=CC(=CC2=C1C(=NCC(N2C)CNC(C3=COC=C3)=O)C4=CC=CC=C4)F,1
C1=CC=CC2=C1C(N3C2=NCC3)(C4=CC=C(C=C4)Cl)O,1
C1=CC=CC=C1C(NN)C,1
C(C(C(CC)C)(COC(N)=O)C)OC(N)=O,1
[C@H]2(N=C(C1=C(C=CC(=C1)[N+](=O)[O-])NC2=O)C3=CC=CC=C3Cl)C,1
CNC(NC(C(Cl)(Cl)Cl)O)=O,1
[H+].C1=C(OCC(=O)NCCN(CC)CC)C=CC(=C1)OC.[Cl-],1
C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCN(C)C,1
C1=CC(=CC=C1C(CCCN2CCC(C)CC2)=O)F,1
CC12CC3(CC(C1)(CC(C2)C3)N)C,1
C1=C(C(=CC=C1)OC)OCC2CNC(O2)=O,1
C1=C(OC)C=CC3=C1C(C2=C(C=CC=C2)S3)(CCCN(C)C)O,1
C1=CC=CC2=C1SC5=C(N2CC3C4CCN(C3)CC4)C=CC=C5,1
[C@@H]34C1=CC=CC2=C1C(=C[N]2C)C[C@H]3N(C[C@H](C4)N[S](N(C)C)(=O)=O)C,1
C1=C(C=CC=C1O)NC(C)=O,1
C1=C(C(C(C)(C)O)(C)O)C=CC=C1Cl,1
C2=C(N(CC1=CC=CS1)CCN(C)C)N=CC=C2,1
C(C1(C(NC(N(C1=O)C)=O)=O)CC)C,1
C(C1(C(NC(=S)NC1=O)=O)C(CCC)C)CSC,1
C5=C3C1=C(OC4C12C(C(N(CC2)C)C3)CC=C4C)C(=C5)O,1
[C@@H]25CC1=CC=C(C4=C1[C@@]3([C@H]2CC[C@@H]([C@@H]3O4)OC)CCN5C)O,1
C1=C(C)C=CC3=C1C(=NC2=C(C=CC=C2)S3)N4CCN(C)CC4,1
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCOC(C4=CC(=C(OC)C(=C4)OC)OC)=O)CC5,1
C1=C([S](C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(C(N)=O)CC4,1
[C@@]125C3=C4C[C@H]([C@@H]1CCC([C@@]2(OC3=C(C=C4)O)C)=O)N(C)CC5,1
C5=C4C3=C(C2N(CC1CC(OC)C(C(C1C2)C(OC)=O)OC)CC3)[NH]C4=CC(=C5)OC,1
C1=C(OC)C=CC3=C1C(=CC2=C(C=CC=C2)O3)N4CCN(C)CC4,1
C1=C(OC)C=CC2=C1C4=C3[N]2CCN(C3=NCC4)C,1
C1=C(Cl)C=CC3=C1C2(N(C(C)CO2)CC(=O)N3)C4=CC=CC=C4Cl,1
CSC2=C(N1CCN(C)CC1)N=C(NC)N=C2Cl,1
C1=C(C=CC(=C1Cl)COC(C[N]2C=NC=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,1
C1(=NC(NC1(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)N,1
C(NCC(N)=O)CCCC,1
CN1CC(=CCC1)\C=N\OC,1
C1=C(C(=NN=C1C2=CC=CC=C2)NCCN3CCOCC3)C,1
[C@@H]45N([C@@H](CC(NC(=O)C1=CN(C2=C(C1=O)C=CC=C2)C3CCCCC3)C4)CC5)C,1
C2=C(C(NCCN1CCOCC1)=O)C=CC(=C2)Cl,1
C2=C(C(C1=CC=CC=C1)[S](CC(N)=O)=O)C=CC=C2,1
C1=CC=CC3=C1N(C2=C(C=CC=C2)C3(C)C)CCCNC,1
C3=C(C2(C(N(CN1CCOCC1)C(C2)=O)=O)C)C=CC=C3,1
C1=C(Cl)C=CC5=C1N(CCCN4CCC3(N2C(CCCC2)NC3=O)CC4)C6=C(CC5)C=CC=C6,1
C1=C([N+](=O)[O-])C=CC2=C1C(=NCC(N2COC)=O)C3=CC=CC=C3,1
[C@@H]13C=C[C@@H]([C@@]2([C@H]1[C@H](OC2=O)OC(NC)=O)C)C3,1
C(N1CCOCC1)CNC2=NNC(C=C2C)=C3C=CC(=O)C=C3,1
[C@H]23C1=C(C=C(C(CCCCCC)(C)C)C=C1O)OC([C@@H]2CCC(C3)=O)(C)C,1
C2=C(C(C[N]1C=CN=C1)=O)C=CC3=CC=CC=C23,1
OC1CCC2(O)C3Cc5ccc(O)c6OC1C2(CCN3CC4CCC4)c56,1
[C@@]126C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=C)O)N(CC5CC5)CC6,1
[C@@]125C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=O)O)N(CC=C(C)C)CC5,1
C1=C(C=CC2=C1C=CC=C2)CC([NH2+]C)=NC.[Cl-],1
C1=C2C(=CC=C1)CCC(=C2)CC3=NCNC3,1
C2=C1C(=CC=CC1=CC=C2)OC(\C(=N\O)N)C,1
[H+].C4=C(N3CCN(CCCN1N=C(N(C1=O)CCOC2=CC=CC=C2)CC)CC3)C=CC=C4Cl.[Cl-],1
C1=CC=C(C(=C1C)NC(CN2C(CCC2)=O)=O)C,1
Fc5ccc4c(CCCN1CCC(CC1)n2c(=O)[nH]c3ccccc23)noc4c5,1
C1=CN=CC=C1C(NNCCC(NCC2=CC=CC=C2)=O)=O,1
C1=CC(=CC=C1N3CCN(CCC(NC(C2=CC=CN=C2)=O)C)CC3)F,1
C1=CC=NC=C1C(N2CCOCC2)=O,1
C(C1=CN=CC=C1)(=O)N,1
C1=CC=NC=C1C(N(CC)CC)=O,1
C1=C([N+]([O-])=O)C=CC2=C1C(=NCC(=O)N2C)C3=CC=CC=C3,1
C(C(COC(N)=O)(C(CC)C)C)OC(NC(C)C)=O,1
C1=CC=CC=C1C(OC2=CC=CC=C2OC)CCNC,1
NC(=N)c1ccc(o1)c2ccccc2N(=O)=O,1
C1=CC(=CC=C1\C(C2=CC=CN=C2)=C\CNC)Br,1
C1=CC=C(C3=C1C(C2=CC=CC=C2)CN(C)C3)N,1
C1=C[NH]C2=C1C(=NC=N2)NCCCCCCCCC,1
C(C(F)(F)F)F,1
C1=C(O)C=CC3=C1C24C(C(NCC2)C3)CCCC4,1
C1=CC(=C3C2=C1CC5C4C2(C(O3)C(O)C=C4)CCN5)O,1
C1=C(Cl)C=CC2=C1C(=NCC(=O)N2)C3=CCCCC3,1
[C@@H]3(C1=C(C=C2C(=C1OC)OCO2)CCN3C)[C@@H]5C4=C(C(=C(OC)C=C4)OC)C(O5)=O,1
C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=NOCCN(C)C,1
C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C\C4C5CCN(C4)CC5,1
C1=CC(=CC2=C1C(=NO2)C5CCN(CCC3=C(N=C4N(C3=O)C=CC=C4C)C)CC5)F,1
C1=N[N]3C(=C1C(C2=NC=CC=C2)=O)N=CC=C3C4=CC=NC=C4,1
C(C(NN)C)CCCCC,1
CNCCC=C3c1ccccc1C2CC2c4ccccc34,1
C2=C(C1CN(CCO1)C(C)C)C=CC(=C2)C(F)(F)F,1
C1=CC=CC3=C1N(C2=C(C=CC=C2)CC3=O)C(N)=O,1
C1=CC=CC=C1C[N+](C(CC2=CC=CC=C2)C)(C)[O-],1
C(N1CC(O)CC1=O)C(N)=O,1
[C@H]34C1[C@@H](C2(C(C(=O)CC1)C(=O)C=C2)C)C(O)CC3([C@](O)(CC4)C(OC)=O)C,1
C1=C(O)C=CC2=C1C(=C[NH]2)CC(C(O)=O)N,1
CN(C)C(=O)COC2c1ccccc1CCc3ccccc23,1
C4=C3C(N(C1=CC=C2C(=N1)N=C(Cl)C=C2)C(=O)C3=CC=C4)CC(CCC(C)C)=O,1
C1=NC(=C3[N]1C2=C(C=CC=C2)N(C3=O)C(C)C)C4=NOC(=N4)C5CC5,1
[C@H]5(CN3CCC(C2=CC1=C(OCO1)C=C2)(CC3)O)CN(C4=CC=C(OC)C=C4)C(O5)=O,1
C3=C(C(NC1C2CCN(C1)CC2)=O)C(=CC(=C3Cl)N)OCC4CC4,1
C1=C4C(=CC=C1CN3CCC(NC(NC(C2=CC=CC=C2)=O)=O)CC3)C=CC=C4,1
CC1OC(C)OC(O1)C,1
C1=CC=CC=C1CN(CC#C)C,1
[C@@H]3([C@H](COC1=CC=C2C(=C1)OCO2)CNCC3)C4=CC=C(C=C4)F,1
C1=CC=CC2=C1C(N(C2=O)C3=NC4=C(C=C3)C=CC(=N4)Cl)CC(=O)N6CCC5(OCCO5)CC6,1
C4=C(C(CCCN1CCC(CC1)(C2=CC=C(C(=C2)C(F)(F)F)Cl)O)C3=CC=C(C=C3)F)C=CC(=C4)F,1
CC(C(C(OC(N)=O)C)C)OC(N)=O,1
[C@]135[C@@]4([C@@H](CC2=C1C(=C(C=C2)O)O[C@H]3C(=O)C=C4)N(C)CC5)NCCCCC,1
C(C1(COC(C(Cl)(Cl)Cl)OC1)CO)O,1
CN1CCN(CC1)C3=Nc2ccccc2Sc4nccn34,1
C2=C1C(=NC(=CC1=CC=C2)N3CCNCC3)C4=CC=CC=C4,1
[C@@H]45C(N(CCCCN3CCN(C1=NSC2=C1C=CC=C2)CC3)C([C@@H]4CCCC5)=O)=O,1
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCO)CC4,1
C1=CC=CC=C1CC(NC(N)=O)=O,1
C1=C(C=CC2=C1C3(C)C(C)C(C2)N(CC3)CCC4=CC=CC=C4)O,1
C1=CC=CC=C1C(C(NC(N)=O)=O)CC,1
C2=C(C1C(C)NCCO1)C=CC=C2,1
C1=C(OCC(NN)C)C=CC=C1,1
C1=CC=CC=C1C2C(N(C)C(C2)=O)=O,1
C1(=CC=CC=C1)OC2=CC=CC=C2C(=O)[O-],1
C1=CC=CC=C1C3(C2=CC=CC=C2)NC(=O)NC3=O,1
C1=CC=CC=C1N2C(C(C(NC2=O)=O)(CC)CC)=O,1
C3=C(C(N2CCN(CC1=CC=CC=C1)CC2)=O)N=CC=C3,1
[C@]2(C1=CC(=CC=C1)O)([C@H](CN(C)CC2)C)CCC,1
[C@H]2(C(OC1=CC=C(NC(C)=O)C=C1)=O)NC(=O)CC2,1
C2=C(C1=CC=CC=C1)N=C4C(=C2CCC3CCNCC3)C=CC=C4,1
C1=C(C(C)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCO)CC4,1
C3=C(C(C1=CC=CC=C1)(C(OCCN2CCCCC2)=O)O)C=CC=C3,1
C2=C(N1CCN(C)CC1)N=NC3=C2N(C4=C(O3)C=CC=C4)C,1
[C@H]12C(C3=C(C[C@@H]1CCN(C2)C)[NH]C(=C3CC)C)=O,1
C(N1C(CCC1)=O)C(N)=O,1
C1=CC=CC2=C1C3=C(C2)CCOC3(CCN(C)C)C,1
C1=CC=CC(=C1N2C(=NC3=C(C2=O)C=CC=C3)\C=C\C4=NC=CC=C4)C,1
C1=CC=CC=C1C(C2=CC=CC=C2)(CCN4CCC(N3CCCCC3)(C(N)=O)CC4)C#N,1
[N]14C3=C(C2=C1C=CC(=C2)C)CCCC3NCC4.[H+].[Cl-],1
C(NC(C(C)(C)C)=O)CCC(O)=O,1
C1=C(Cl)C=CC2=C1C(=NC(C(=O)N2)OC(C(C)(C)C)=O)C3=CC=CC=C3,1
C(N1C(CCC1)=O)C(NCCN(C(C)C)C(C)C)=O,1
C1=CC=CC=C1C3(CC2CCCCN2)C(NC(=O)NC3=O)=O,1
C(C(C4(C3(C(C2C(C1(C(=CC(=O)C=C1)CC2)C)C(C3)O)CC4)C)O)=O)OC(CN(CC)CC)=O,1
C(C(C3(C(CC4C2CCC1=CC(C=CC1(C)C2C(CC34C)O)=O)=C)O)=O)O,1
[C@@H](CC(=O)O)(CC(C)C)CN,1
C(C(OC4CC3=CCC2C1C(C(CC1)C(C)=O)(CCC2C3(CC4)C)C)=O)CC(O)=O,1
[H+].C3=C(C(=C1CCN(C1)CC)C2=CC=CC=C2)C=CC=C3.[Cl-],1
C1=CC(=CC=C1C(NC(C)C)=O)CNNC,1
C(C(C1CCCCC1)OC(N)=O)C,1
C1=C(Cl)C=CC2=C1C(=NCC(N2CC(CO)O)=O)C3=CC=CC=C3F,1
C2=C(\C(NCCCC(=O)N)=C/1C=C(F)C=CC1=O)C=CC(=C2)Cl,1
C1=CC=CC=C1CC(N2CCCC2)CCC,1
C(C1OC(C(C)C)(C(C)C)OC1)O,1
C1=CC(=CC=C1OC(CN(CC)CC)=O)NC(C)=O,1
[CH2-][CH-]C,1
C1=CC=CC2=C1N(C(C3=C(N2)N=CC=C3)=O)CC(N(C)C)C,1
C1=CC=C(C(=C1C(C)C)O)C(C)C,1
C1=CC(=CC=C1C(CCCN3CCC(N2CCCCC2)(CC3)C(CC)=O)=O)F,1
C1=CC=CC3=C1C(C2=C(C=CC=C2)S3)=CCCN(C)C,1
C(C1(C(NC(=O)NC1=O)=O)CC=C)C(C)O,1
Oc5ccc4CC2C1CCOCC1(CCN2CC3CC3)c4c5,1
C1=NC2=C([N]1CC(C)O)C(N(C)C(N2C)=O)=O,1
C1=CC=C(C2=C1[NH]C=C2CCN(C)C)O[P](O)(O)=O,1
C2=C(C1=CC=NC=C1)OC3=C2C=CC=C3,1
C1=C(C(=C(C(=N1)C)O)CO)CSSCC2=CN=C(C(=C2CO)O)C,1
C1=CC=CC3=C1C(=NC2=CC=CC=C2S3)N4CCN(CCOCCO)CC4,1
[C@@]45(C1=C(C=CC(=C1)OC(N3CC2=CC=CC=C2CC3)=O)N([C@H]4N(C)CC5)C)C,1
C1=CC=C(C2=C1CC3C(C2)CC(N[S](N(CC)CC)(=O)=O)CN3CCC)O,1
C1=CC=CC=C1CC2(C3(C(C)(C)C(C2)CC3)C)OCCN(C)C,1
[C@@H]1(C2=C(CC1)C=CC=C2)NCC#C,1
C1=CC(=CC3=C1N(C2=NC(=O)CO2)CCN=C3C4=CC=CC=C4Cl)Cl,1
C1=CC=CC=C1C(CC2=CC=CC=C2)(NC(CN)=O)C,1
C1=CC=CC=C1N(C2(CCN(CCC(OC)=O)CC2)C(OC)=O)C(CC)=O,1
CCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1
C1=CC(=CC(=C1NC(OCC)=O)N)NCC2=CC=C(C=C2)F,1
C3(NC(N1C2=C(C(C)(C)C1)C=CC=C2)=O)C[C@@H]4N(C)[C@H](C3)CC4,1
C2=C([N]1C(=NC(=N1)C(N(C)C)=O)CNC(CN)=O)C(=CC(=C2)Cl)C(C3=C(C=CC=C3)Cl)=O,1
CC4CN(CCCn2c1ccccc1c3ccccc23)CC(C)N4,1
C1=CC=CC=C1C2=NCC(NC3=C2[N](N=C3C)CC)=O,1
[C@H](C1=CC(=CC=C1)OC(N(CC)C)=O)(N(C)C)C,1
[C@@H]3(N(C1CCC1)C2CCC2)CC4=C(OC3)C(=CC=C4C(=O)N)F,1
C1=NC2=C([N]1COC(COC(C)C)COC(C)C)N=C(N)N=C2,1
C3=C(C2CN1C(CCN=C1C2)=O)C=CC=C3,1
C3=C(C2C(NC(=O)C1NC(CC1)=O)C2)C=CC=C3,1
C1=C(C(=CC=C1C2CNC(C2)=O)OC)OC3CCCC3,1
[C@@H]25C(=C[C@@H](CN1CC(NC(C1)=O)=O)CN2C)C3=CC=CC4=C3C(=C[NH]4)C5,1
C1=C(C(=C(C=C1)Br)NC2=NCCN2)F,1
C2=C(C1=C(NC(C1)=O)C=C2)CCN(CCC)CCC,1
C1=CC(=CC=C1C(CCCN3CCC2(C(N(C)C(C2)=O)=O)CC3)=O)F,1
CON=C(C#N)C1CN2CCC1CC2,1
[C@@H]2(OC1=C(C=CC=C1)CO)O[C@@H]([C@@H](O)[C@@H]([C@H]2O)O)CO,1
C(C1=CC=CC=C1O)(=O)N,1
C1=CC=CC(=C1OC(C2=C(C=CC=C2)O)=O)C(O)=O,1
C1=CC=CC=C1C2(C(N(CC)C)=O)CCN(CCCCCC)CC2,1
C3=C(C1=C([N]2C(=N1)C=CC=C2)CN(C(CCC)=O)C)C=CC(=C3)Cl,1
N#Cc5ccc4Oc1ccccc1C2=C(CCN(CC2)CC3CCCC3)c4c5,1
[C@@H](CC1=CC=CC=C1)(N(CC#C)C)C,1
[C@@]125C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=O)O)N(CCOC)CC5,1
C2=C(C1=C(C=CC(=C1)Cl)[N]2C3=CC=C(C=C3)F)C5CCN(CCN4C(NCC4)=O)CC5,1
C1=CC=CC3=C1C4=C(C2=C(C=CC=C2)C3)CN(C)CC4,1
C1=CC=NC2=C1C(C3=C2N=CC=C3)(CC4=CC=NC=C4)CC5=CN=CC=C5.O,1
C1=CC(=CC=C1C2(C(CC(C)C)N(C)C)CCC2)Cl,1
C1=CC=CC(=C1N2CCN(C)CC2)CC3=CC=CC=C3,1
C1=CC=C(C(=C1C)C(NC2=NOC(=C2)C)=O)C,1
C1=CC=CC=C1N2C4(C(NC2)=O)CCN(CCCC(C3=CC=C(F)C=C3)=O)CC4,1
[C@]24(C[C@@H]([C@@H](N(C(CC1=CC(=C(Cl)C=C1)Cl)=O)C)CC2)N3CCCC3)CCCO4,1
C4=C(N1C3(C(NC1)=O)CCN(CCCOC2=CC=C(C=C2)F)CC3)C=CC=C4,1
C1=CC=CC=C1N2C4(C(NC2)=O)CCN(CC\C=C(C3=CC=C(F)C=C3)\C)CC4,1
C1=CC=CC2=C1C4(C3=C(OC2)C=CC=C3)OC(CN(C)C)CO4,1
C(C1=NC2=C([N]1C)C(N(C)C(N2C)=O)=O)CCN3CCN(C(N(CC)CC)=O)CC3,1
C1=C2C(=CC=C1\C=C\C(C(C)(C)C)O)OCO2,1
C3=C(N2C(C(C1=CC=CC=C1)CC2=O)=O)C(=CC(=C3)[S](N)(=O)=O)Cl,1
C1=CC(=CC=C1[S](NC2=NOC(=C2)C)(=O)=O)N,1
C([S](C(C)(C)[S](=O)(=O)CC)(=O)=O)C,1
C1=C(C(=CC=C1[S](N)(=O)=O)OC)C(NCC2N(CCC2)C)=O,1
C1=CC(=CC=C1N2[S](CCCC2)(=O)=O)[S](N)(=O)=O,1
C1=C([S](CC)(=O)=O)C=CC(=C1C(NCC2N(CCC2)CC)=O)OC,1
[C@H](C(=O)OC1=CC=C(C=C1)NC(=O)C)(NC(=O)C)CCSC,1
O=C1CCC(=O)N1CC1CCC2CN(CCN2C1)c1ncccn1,1
C4=C(N2C(C1=C(SCCS1)C2=O)OC(N3CCN(C(CC)=O)CC3)=O)N=C5C(=C4)C=CC(=N5)Cl,1
C4=C(N2C(C1=C(SCCS1)C2=O)OC(N3CCN(C)CC3)=O)N=C5C(=C4)C=CC(=N5)Cl,1
C1=C(C=CC=C1C2=NN(C)C(N2C)=S)F,1
O=C3C1C(C2CCC1C2)C(=O)N3C4C(NC(=O)CC4)=O,1
C1=CC=CC3=C1C(C2=CC=CC=C2)(OC3(C)C)CCCNC,1
C1=CC=CC3=C1C(C2=CC=CC=C2)(SC3(C)C)CCCNC,1
C1=CC=CC2=C1C(N(CC[S](NC(C)C)(=O)=O)C2=O)=O,1
C1=NC5=C([N]1CCN4CCC(C2=C[NH]C3=C2C=CC=C3)CC4)C(N(C)C(N5C)=O)=O,1
CNC2CCC(c1ccccc1)c3ccccc23,1
C1=C(C(=C(O)C(=N1)C)CNCC)CSC,1
C4=C(C(N2CCN(CC(C1=CC=C(C(=C1)OC)OC)O)CC2)C3=CC=CC=C3)C=CC=C4,1
CN(C)CCCN2c1ccccc1C(=Nc3cccnc23)c4ccccc4,1
C1=CC=CC2=C1C3=C([N]2CC)C(SCC3)(CCN(C)C)C,1
C2=C(C1=NOC(=N1)C)N=C3[N]2C4=C(C(=N3)OC)CCCC4,1
C3=C(CN2C1=NC(=NC(=C1CCC2=O)C)C)C=CC(=C3)C4=CC=CC=C4C5=N[NH]N=N5,1
C(SC1=NSN=C1C2=CCCN(C2)C)CCCCC,1
[C@@H]2(C3=C([C@H](C1=CC=C(C=C1)F)C2)C=CC(=C3)C(F)(F)F)N4CCN(CCO)CC4,1
C1=C(C(F)(F)F)C=CC3=C1C(C2=C(C=C(F)C=C2)S3)CCCN4CCN(CCO)CC4,1
C2=C(C1C(NCCN1)=O)SC=C2,1
C3=C(C1=CCN(CCC)CC1)C2=CC(=CC=C2[NH]3)Cl,1
[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@H](C4)NC(N(CC)CC)=O)C,1
C(C1(C(CCC)CC)C(NC(=O)NC1=O)=O)C,1
C1=C(OC)C(=CC3=C1C2N(CC(CC(C)C)C(C2)=O)CC3)OC,1
C1=CC=CC2=C1CC3(CC2)NC(=O)NC3=O,1
C1=CC=CC3=C1C(N(C2C(NC(=O)CC2)=O)C3=O)=O,1
C1=CC(=C4C2=C1CC5C3C2(C(C(=CC3)OC(C)=O)O4)CCN5C)OC,1
C(C2(C1CCCC=C1)C(NC(=S)NC2=O)=O)C=C,1
C(C1(C(NC(=S)NC1=O)=O)C(CCC)C)C=C,1
C1=CC=CC2=C1N(C(CC(S2)C3=CC=CC=C3)=O)CCN(C)C,1
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCOC(C)=O)CC4,1
C1=CC=CC2=C1N(C3=C(S2)C=CC(=C3)[S](N(C)C)(=O)=O)CCCN4CCN(CC4)C,1
C1=CC=CC=C1C2OC(=NC2=O)N(C)C,1
[C@@H]3(CN(CCC=C(C1=C(C=CS1)C)C2=C(C=CS2)C)CCC3)C(O)=O,1
C1=CC(=CC2=C1C(C3=C(N(C)[S]2(=O)=O)C=CC=C3)NCCCCCCC(O)=O)Cl,1
C1=C4C(=C2C(=C1)SC=C2C)C3=C(CCN(C3)C)[NH]4,1
C2=C(OCC1OC(NCC1)=S)C=CC=C2,1
[H+].C2=C(C1(C(N(C)C)C=CCC1)C(OCC)=O)C=CC=C2.[Cl-],1
C1=C(F)C=CC2=C1N4C(CN=C2C3=CC=CS3)CN(C)CC4,1
C1=CC=CC4=C1N(C3CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)C(N4)=S,1
C2=C(N1C(SCC1)=N)C(=CC(=C2)Cl)N,1
C1=C([N](CC[S](CC)(=O)=O)C(=N1)C)[N+](=O)[O-],1
C5=C2C1=C([NH]C=C1CC4C2=CC(CSC3=NC=CC=C3)CN4C)C=C5,1
C4=C(N3CCN(CCCCN2C(C1=C(C=CC=C1)NC2=O)=O)CC3)C(=CC=C4)SCCC,1
C2=C1C(=NSC1=CC=C2)N5CCN(CCCCN3C(CC4(CC3=O)CCCC4)=O)CC5,1
C1=C(OC)C(=CC2=C1[S](OC(C2)C(NC(CC(N(C)C)(C)C)C)=O)(=O)=O)OC,1
C1=CC=CC=C1CC(C)NCCC3C2=C(C=CC=C2)SC4=C3C=CC=C4,1
C2=C(C(C1=CC=CC=C1)OCCNC)C(=CC=C2)C,1
C1=C(OC)C(=CC2=C1C(=NN=C(C2CC)C)C3=CC=C(C(=C3)OC)OC)OC,1
C1=CC=CC(=C1OCC(COC(C(Cl)(Cl)Cl)O)OC(C(Cl)(Cl)Cl)O)C,1
C1=C(C=CC=C1N3CCN(CCC2=N[NH]C(=C2)C)CC3)C,1
C1=C(C)C=CC2=C1C3N(CC2)CCC(C3)(CC)O,1
C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](C3=CC=C(C)C=C3)(=O)=O)=O)C4=CC=CC=C4Cl,1
[C@]1([C@]2(C3=C(C[C@@H]1N(CC2)C)C=CC(=C3)O)C)(CCC(=O)CCCCC)C,1
[C@@]23([C@H]([C@H]1[C@H](OC(O1)(C)C)CO2)OC(O3)(C)C)CO[S](N)(=O)=O,1
C1=N[N](C2=C1C(=C(C(=N2)C)C(OCC)=O)NCCCC)CC,1
[C@H]1([C@](O)(CCCC1)C2=CC(=CC=C2)OC)CN(C)C.[H+].[Cl-],1
C1=CC=CC2=C1CC(N(C)C)C(O2)C,1
BrCC(O)(Br)Br,1
C1=C(C(=C(C=C1C(NCC(N(CC)CC)=O)=O)OC)OC)OC,1
C3=C(C2(C1=CC=CC=C1)C(N(C(C(Cl)(Cl)Cl)O)CN2)=O)C=CC=C3,1
O=[P](O)(OCC(Cl)(Cl)Cl)O,1
C1=C3C(=C(C(=C1)CNC2=CC(=C(C(=C2)OC)OC)OC)C)C(=NC(=N3)N)N,1
C3=C2N(CC1=CC=CC=C1)C(=O)\C(NNC2=CC=C3)=C(\N)N=O,1
C2=C(C(N1CCCCCCC1)=O)C=C(OC)C(=C2OC)OC,1
N[C@@H](CC1=C[NH]C2=CC=CC=C12)C(=O)O,1
C1=C(Cl)C=CC2=C1C(=NCC(=N2)NOCC=C)C3=CC=CC=C3Cl,1
C4=C(N3CCN(CCCCN1C(C2C(C(C1=O)C(=O)N(C2=O)CCCC)(C)C)=O)CC3)C(=CC=C4)OC,1
NC(=O)OCC,1
[C@@H](N)(C(OCCOC[N]1C2=C(N=C1)C(=O)N=C(N2)N)=O)C(C)C,1
C(C(C(N)=O)(CCC)CCC)CC,1
[C@@H](N)(C(OCC(OC[N]1C2=C(N=C1)C(=O)N=C(N2)N)CO)=O)C(C)C,1
C(C(C(OCOC(C(C)(C)C)=O)=O)CCC)CC,1
C1=CC=CC2=C1C(=C3C(=N2)CCCC3O)N,1
C1=CC(=CC=C1C(C2(CCCCC2)O)CN(C)C)OC,1
C1=C([S](N)(=O)=O)C=C(C(=C1C(NCC2N(CCC2)CC=C)=O)OC)OC,1
C(C(C=C)N)CC(O)=O,1
